state,district,year_cleaned,crop,production,yield,annual_rainfall
Madhya Pradesh,RAJGARH,2006,Rice,561.0,0.5801447776628749,1169.2
Madhya Pradesh,RATLAM,2004,Rice,1175.0,0.5264336917562724,848.1
Madhya Pradesh,RATLAM,2005,Rice,1807.0,0.7207818109293976,752.2
Madhya Pradesh,RATLAM,2006,Rice,1586.0,0.731549815498155,1169.2
Madhya Pradesh,REWA,2004,Rice,89532.0,0.6324533953080961,848.1
Madhya Pradesh,REWA,2005,Rice,138116.0,0.9636896455484232,752.2
Madhya Pradesh,REWA,2006,Rice,89171.0,0.6476261720253615,1169.2
Madhya Pradesh,SAGAR,2004,Rice,5413.0,0.5696695432540517,848.1
Madhya Pradesh,SAGAR,2005,Rice,4547.0,0.5286594582025346,752.2
Madhya Pradesh,SAGAR,2006,Rice,4303.0,0.5141593977775123,1169.2
Madhya Pradesh,SATNA,2004,Rice,106309.0,1.0386607003282788,848.1
Madhya Pradesh,SATNA,2005,Rice,123297.0,1.1884735502776065,752.2
Madhya Pradesh,SATNA,2006,Rice,60924.0,0.6418390029603565,1169.2
Madhya Pradesh,SEHORE,2004,Rice,1015.0,0.725,848.1
Madhya Pradesh,SEHORE,2005,Rice,880.0,0.6712433257055682,752.2
Madhya Pradesh,SEHORE,2006,Rice,901.0,0.6567055393586005,1169.2
Madhya Pradesh,SEONI,2004,Rice,84097.0,0.7383536146376583,848.1
Madhya Pradesh,SEONI,2005,Rice,143950.0,1.216585110249064,752.2
Madhya Pradesh,SEONI,2006,Rice,135813.0,1.1375194733403688,1169.2
Madhya Pradesh,SHAHDOL,2004,Rice,76890.0,0.69823828550672,848.1
Madhya Pradesh,SHAHDOL,2005,Rice,104404.0,0.9604872169937166,752.2
Madhya Pradesh,SHAHDOL,2006,Rice,85259.0,0.7875538066470839,1169.2
Madhya Pradesh,SHAJAPUR,2004,Rice,280.0,0.5833333333333334,848.1
Madhya Pradesh,SHAJAPUR,2005,Rice,173.0,0.5306748466257669,752.2
Madhya Pradesh,SHAJAPUR,2006,Rice,134.0,0.4422442244224422,1169.2
Madhya Pradesh,SHEOPUR,2004,Rice,5884.0,1.704025485085433,848.1
Madhya Pradesh,SHEOPUR,2005,Rice,6568.0,1.8496198254012957,752.2
Madhya Pradesh,SHEOPUR,2006,Rice,8791.0,2.2645543534260693,1169.2
Madhya Pradesh,SHIVPURI,2004,Rice,5909.0,1.0308792742498256,848.1
Madhya Pradesh,SHIVPURI,2005,Rice,5846.0,0.9491800616983276,752.2
Madhya Pradesh,SHIVPURI,2006,Rice,4751.0,0.9288367546432064,1169.2
Madhya Pradesh,SIDHI,2004,Rice,84412.0,0.6932939099010308,848.1
Madhya Pradesh,SIDHI,2005,Rice,91888.0,0.737280451893991,752.2
Madhya Pradesh,SIDHI,2006,Rice,103520.0,0.8148935332782304,1169.2
Madhya Pradesh,TIKAMGARH,2004,Rice,9379.0,0.4715197828163491,848.1
Madhya Pradesh,TIKAMGARH,2005,Rice,9024.0,0.4911554999183584,752.2
Madhya Pradesh,TIKAMGARH,2006,Rice,5721.0,0.3949603037625129,1169.2
Madhya Pradesh,UJJAIN,2004,Rice,10.0,0.5263157894736842,848.1
Madhya Pradesh,UJJAIN,2005,Rice,2.0,0.4,752.2
Madhya Pradesh,UJJAIN,2006,Rice,1.0,1.0,1169.2
Madhya Pradesh,UMARIA,2004,Rice,18980.0,0.4359710577696106,848.1
Madhya Pradesh,UMARIA,2005,Rice,36551.0,0.8309689446642113,752.2
Madhya Pradesh,UMARIA,2006,Rice,23951.0,0.5472637952701931,1169.2
Madhya Pradesh,VIDISHA,2004,Rice,397.0,0.6015151515151516,848.1
Madhya Pradesh,VIDISHA,2005,Rice,479.0,0.7738287560581584,752.2
Madhya Pradesh,VIDISHA,2006,Rice,446.0,0.7810858143607706,1169.2
Madhya Pradesh,ASHOKNAGAR,2004,Safflower,24.0,0.2352941176470588,848.1
Madhya Pradesh,BALAGHAT,2004,Safflower,3.0,0.25,848.1
Madhya Pradesh,BARWANI,2006,Safflower,,0.0,1169.2
Madhya Pradesh,BHOPAL,2004,Safflower,1.0,0.1666666666666666,848.1
Madhya Pradesh,DEWAS,2004,Safflower,109.0,0.3333333333333333,848.1
Madhya Pradesh,DEWAS,2006,Safflower,1.0,0.5,1169.2
Madhya Pradesh,DHAR,2004,Safflower,1.0,0.3333333333333333,848.1
Madhya Pradesh,DHAR,2006,Safflower,1.0,0.3333333333333333,1169.2
Madhya Pradesh,GUNA,2004,Safflower,121.0,0.2381889763779527,848.1
Madhya Pradesh,GUNA,2006,Safflower,85.0,0.2449567723342939,1169.2
Madhya Pradesh,INDORE,2004,Safflower,16.0,0.4705882352941176,848.1
Madhya Pradesh,INDORE,2006,Safflower,12.0,0.5454545454545454,1169.2
Madhya Pradesh,JABALPUR,2004,Safflower,,0.0,848.1
Madhya Pradesh,KATNI,2004,Safflower,,0.0,848.1
Madhya Pradesh,KHANDWA,2004,Safflower,1.0,0.5,848.1
Madhya Pradesh,KHANDWA,2006,Safflower,,0.0,1169.2
Madhya Pradesh,MANDSAUR,2004,Safflower,5.0,0.3333333333333333,848.1
Madhya Pradesh,MANDSAUR,2006,Safflower,2.0,0.5,1169.2
Madhya Pradesh,NEEMUCH,2004,Safflower,5.0,0.2941176470588235,848.1
Madhya Pradesh,RATLAM,2004,Safflower,7.0,0.4666666666666667,848.1
Madhya Pradesh,RATLAM,2006,Safflower,4.0,0.5,1169.2
Madhya Pradesh,SAGAR,2004,Safflower,3.0,0.2727272727272727,848.1
Madhya Pradesh,SAGAR,2006,Safflower,1.0,0.3333333333333333,1169.2
Madhya Pradesh,SEONI,2004,Safflower,1.0,0.2,848.1
Madhya Pradesh,SEONI,2006,Safflower,1.0,0.25,1169.2
Madhya Pradesh,SHIVPURI,2004,Safflower,13.0,0.1733333333333333,848.1
Madhya Pradesh,UJJAIN,2004,Safflower,18.0,0.2571428571428571,848.1
Madhya Pradesh,UJJAIN,2006,Safflower,8.0,0.25,1169.2
Madhya Pradesh,ANUPPUR,2004,Sesamum,296.0,0.2519148936170213,848.1
Madhya Pradesh,ANUPPUR,2005,Sesamum,187.0,0.1725092250922509,752.2
Madhya Pradesh,ANUPPUR,2006,Sesamum,168.0,0.1607655502392344,1169.2
Madhya Pradesh,ASHOKNAGAR,2004,Sesamum,247.0,0.660427807486631,848.1
Madhya Pradesh,ASHOKNAGAR,2005,Sesamum,234.0,0.5894206549118388,752.2
Madhya Pradesh,ASHOKNAGAR,2006,Sesamum,260.0,0.6190476190476191,1169.2
Madhya Pradesh,BALAGHAT,2004,Sesamum,892.0,0.8635043562439496,848.1
Madhya Pradesh,BALAGHAT,2005,Sesamum,897.0,0.8221814848762603,752.2
Madhya Pradesh,BALAGHAT,2006,Sesamum,779.0,0.6857394366197183,1169.2
Madhya Pradesh,BARWANI,2004,Sesamum,114.0,0.3211267605633803,848.1
Madhya Pradesh,BARWANI,2005,Sesamum,100.0,0.3164556962025316,752.2
Madhya Pradesh,BARWANI,2006,Sesamum,91.0,0.2861635220125786,1169.2
Madhya Pradesh,BETUL,2004,Sesamum,226.0,0.2950391644908616,848.1
Madhya Pradesh,BETUL,2005,Sesamum,271.0,0.2770961145194274,752.2
Madhya Pradesh,BETUL,2006,Sesamum,55.0,0.2412280701754386,1169.2
Madhya Pradesh,BHIND,2004,Sesamum,2189.0,0.7412800541821876,848.1
Madhya Pradesh,BHIND,2005,Sesamum,3157.0,0.6317790674404643,752.2
Madhya Pradesh,BHIND,2006,Sesamum,5898.0,0.5267011966422576,1169.2
Madhya Pradesh,BHOPAL,2004,Sesamum,114.0,0.4130434782608695,848.1
Madhya Pradesh,BHOPAL,2005,Sesamum,71.0,0.3756613756613756,752.2
Madhya Pradesh,BHOPAL,2006,Sesamum,50.0,0.3048780487804878,1169.2
Madhya Pradesh,BURHANPUR,2004,Sesamum,170.0,0.5902777777777778,848.1
Madhya Pradesh,BURHANPUR,2005,Sesamum,130.0,0.4850746268656716,752.2
Madhya Pradesh,BURHANPUR,2006,Sesamum,71.0,0.3497536945812808,1169.2
Madhya Pradesh,CHHATARPUR,2004,Sesamum,16247.0,0.42088492824206,848.1
Madhya Pradesh,CHHATARPUR,2005,Sesamum,14065.0,0.3352161685495018,752.2
Madhya Pradesh,CHHATARPUR,2006,Sesamum,7776.0,0.209584388981726,1169.2
Madhya Pradesh,CHHINDWARA,2004,Sesamum,545.0,0.4284591194968553,848.1
Madhya Pradesh,CHHINDWARA,2005,Sesamum,280.0,0.2689721421709894,752.2
Madhya Pradesh,CHHINDWARA,2006,Sesamum,256.0,0.270042194092827,1169.2
Madhya Pradesh,DAMOH,2004,Sesamum,782.0,0.3833333333333333,848.1
Madhya Pradesh,DAMOH,2005,Sesamum,474.0,0.2848557692307692,752.2
Madhya Pradesh,DAMOH,2006,Sesamum,363.0,0.232841565105837,1169.2
Madhya Pradesh,DATIA,2004,Sesamum,2839.0,0.4921983356449376,848.1
Madhya Pradesh,DATIA,2005,Sesamum,7830.0,0.6395491301151679,752.2
Madhya Pradesh,DATIA,2006,Sesamum,23421.0,0.5159037843076788,1169.2
Madhya Pradesh,DEWAS,2004,Sesamum,217.0,0.5864864864864865,848.1
Madhya Pradesh,DEWAS,2005,Sesamum,305.0,0.4132791327913279,752.2
Madhya Pradesh,DEWAS,2006,Sesamum,275.0,0.3756830601092896,1169.2
Madhya Pradesh,DHAR,2004,Sesamum,102.0,0.3908045977011494,848.1
Madhya Pradesh,DHAR,2005,Sesamum,95.0,0.2785923753665689,752.2
Madhya Pradesh,DHAR,2006,Sesamum,59.0,0.2681818181818182,1169.2
Madhya Pradesh,DINDORI,2004,Sesamum,77.0,0.3043478260869565,848.1
Madhya Pradesh,DINDORI,2005,Sesamum,86.0,0.315018315018315,752.2
Madhya Pradesh,DINDORI,2006,Sesamum,73.0,0.2625899280575539,1169.2
Madhya Pradesh,GUNA,2004,Sesamum,822.0,0.7791469194312797,848.1
Madhya Pradesh,GUNA,2005,Sesamum,854.0,0.6977124183006536,752.2
Madhya Pradesh,GUNA,2006,Sesamum,621.0,0.6253776435045317,1169.2
Madhya Pradesh,GWALIOR,2004,Sesamum,2501.0,0.6766774891774892,848.1
Madhya Pradesh,GWALIOR,2005,Sesamum,4457.0,0.5957759657799759,752.2
Madhya Pradesh,GWALIOR,2006,Sesamum,10672.0,0.5191166455880922,1169.2
Madhya Pradesh,HARDA,2004,Sesamum,244.0,0.5158562367864693,848.1
Madhya Pradesh,HARDA,2005,Sesamum,73.0,0.474025974025974,752.2
Madhya Pradesh,HARDA,2006,Sesamum,77.0,0.4873417721518987,1169.2
Madhya Pradesh,HOSHANGABAD,2004,Sesamum,368.0,0.5850556438791733,848.1
Madhya Pradesh,HOSHANGABAD,2005,Sesamum,177.0,0.4822888283378747,752.2
Madhya Pradesh,HOSHANGABAD,2006,Sesamum,114.0,0.4056939501779359,1169.2
Madhya Pradesh,INDORE,2004,Sesamum,2.0,1.0,848.1
Madhya Pradesh,INDORE,2005,Sesamum,7.0,0.5,752.2
Madhya Pradesh,INDORE,2006,Sesamum,1.0,0.3333333333333333,1169.2
Madhya Pradesh,JABALPUR,2004,Sesamum,573.0,0.4058073654390934,848.1
Madhya Pradesh,JABALPUR,2005,Sesamum,362.0,0.2767584097859327,752.2
Madhya Pradesh,JABALPUR,2006,Sesamum,326.0,0.2305516265912305,1169.2
Madhya Pradesh,JHABUA,2004,Sesamum,142.0,0.4423676012461059,848.1
Madhya Pradesh,JHABUA,2005,Sesamum,112.0,0.4028776978417266,752.2
Madhya Pradesh,JHABUA,2006,Sesamum,80.0,0.3305785123966942,1169.2
Madhya Pradesh,KATNI,2004,Sesamum,734.0,0.2627998567848192,848.1
Madhya Pradesh,KATNI,2005,Sesamum,359.0,0.1826972010178117,752.2
Madhya Pradesh,KATNI,2006,Sesamum,284.0,0.0918202392499191,1169.2
Madhya Pradesh,KHANDWA,2004,Sesamum,1623.0,0.4287978863936592,848.1
Madhya Pradesh,KHANDWA,2005,Sesamum,1330.0,0.3738055087127599,752.2
Madhya Pradesh,KHANDWA,2006,Sesamum,1140.0,0.3758654797230465,1169.2
Madhya Pradesh,KHARGONE,2004,Sesamum,286.0,0.336075205640423,848.1
Madhya Pradesh,KHARGONE,2005,Sesamum,312.0,0.3032069970845481,752.2
Madhya Pradesh,KHARGONE,2006,Sesamum,291.0,0.3201320132013201,1169.2
Madhya Pradesh,MANDLA,2004,Sesamum,494.0,0.2862108922363847,848.1
Madhya Pradesh,MANDLA,2005,Sesamum,631.0,0.3895061728395061,752.2
Madhya Pradesh,MANDLA,2006,Sesamum,489.0,0.3244857332448573,1169.2
Madhya Pradesh,MANDSAUR,2004,Sesamum,531.0,0.4962616822429906,848.1
Madhya Pradesh,MANDSAUR,2005,Sesamum,287.0,0.3181818181818182,752.2
Madhya Pradesh,MANDSAUR,2006,Sesamum,256.0,0.3008225616921269,1169.2
Madhya Pradesh,MORENA,2004,Sesamum,2331.0,0.5133230565954635,848.1
Madhya Pradesh,MORENA,2005,Sesamum,2238.0,0.4183177570093458,752.2
Madhya Pradesh,MORENA,2006,Sesamum,1719.0,0.3072386058981233,1169.2
Madhya Pradesh,NARSINGHPUR,2004,Sesamum,801.0,0.738929889298893,848.1
Madhya Pradesh,NARSINGHPUR,2005,Sesamum,565.0,0.6341189674523008,752.2
Madhya Pradesh,NARSINGHPUR,2006,Sesamum,373.0,0.5283286118980169,1169.2
Madhya Pradesh,NEEMUCH,2004,Sesamum,354.0,0.4862637362637362,848.1
Madhya Pradesh,NEEMUCH,2005,Sesamum,291.0,0.4241982507288629,752.2
Madhya Pradesh,NEEMUCH,2006,Sesamum,187.0,0.3252173913043478,1169.2
Madhya Pradesh,PANNA,2004,Sesamum,1739.0,0.2803482186039013,848.1
Madhya Pradesh,PANNA,2005,Sesamum,3146.0,0.5051380860629415,752.2
Madhya Pradesh,PANNA,2006,Sesamum,2126.0,0.3198916641588926,1169.2
Madhya Pradesh,RAISEN,2004,Sesamum,289.0,0.5061295971978984,848.1
Madhya Pradesh,RAISEN,2005,Sesamum,225.0,0.4518072289156626,752.2
Madhya Pradesh,RAISEN,2006,Sesamum,123.0,0.3761467889908257,1169.2
Madhya Pradesh,RAJGARH,2004,Sesamum,656.0,0.6393762183235867,848.1
Madhya Pradesh,RAJGARH,2005,Sesamum,540.0,0.4072398190045249,752.2
Madhya Pradesh,RAJGARH,2006,Sesamum,391.0,0.34,1169.2
Madhya Pradesh,RATLAM,2004,Sesamum,238.0,0.5458715596330275,848.1
Madhya Pradesh,RATLAM,2005,Sesamum,166.0,0.5865724381625441,752.2
Madhya Pradesh,RATLAM,2006,Sesamum,116.0,0.4894514767932489,1169.2
Madhya Pradesh,REWA,2004,Sesamum,538.0,0.2382639503985828,848.1
Madhya Pradesh,REWA,2005,Sesamum,490.0,0.2253909843606255,752.2
Madhya Pradesh,REWA,2006,Sesamum,445.0,0.1887192536047497,1169.2
Madhya Pradesh,SAGAR,2004,Sesamum,515.0,0.277927684835402,848.1
Madhya Pradesh,SAGAR,2005,Sesamum,383.0,0.2239766081871345,752.2
Madhya Pradesh,SAGAR,2006,Sesamum,306.0,0.187041564792176,1169.2
Madhya Pradesh,SATNA,2004,Sesamum,666.0,0.2294178436100585,848.1
Madhya Pradesh,SATNA,2005,Sesamum,528.0,0.197752808988764,752.2
Madhya Pradesh,SATNA,2006,Sesamum,354.0,0.1342434584755404,1169.2
Madhya Pradesh,SEHORE,2004,Sesamum,3828.0,0.504813398391138,848.1
Madhya Pradesh,SEHORE,2005,Sesamum,52.0,0.3851851851851852,752.2
Madhya Pradesh,SEHORE,2006,Sesamum,33.0,0.3113207547169811,1169.2
Madhya Pradesh,SEONI,2004,Sesamum,1278.0,0.3742313323572474,848.1
Madhya Pradesh,SEONI,2005,Sesamum,968.0,0.2962962962962963,752.2
Madhya Pradesh,SEONI,2006,Sesamum,821.0,0.2681254082299151,1169.2
Madhya Pradesh,SHAHDOL,2004,Sesamum,1344.0,0.2320441988950276,848.1
Madhya Pradesh,SHAHDOL,2005,Sesamum,965.0,0.178110003691399,752.2
Madhya Pradesh,SHAHDOL,2006,Sesamum,861.0,0.1645956796023704,1169.2
Madhya Pradesh,SHAJAPUR,2004,Sesamum,307.0,0.5727611940298507,848.1
Madhya Pradesh,SHAJAPUR,2005,Sesamum,250.0,0.4038772213247172,752.2
Madhya Pradesh,SHAJAPUR,2006,Sesamum,161.0,0.3049242424242424,1169.2
Madhya Pradesh,SHEOPUR,2004,Sesamum,56.0,0.4912280701754385,848.1
Madhya Pradesh,SHEOPUR,2005,Sesamum,4839.0,0.4057521381854771,752.2
Madhya Pradesh,SHEOPUR,2006,Sesamum,8131.0,0.3382560945170147,1169.2
Madhya Pradesh,SHIVPURI,2004,Sesamum,4420.0,0.6665661287890212,848.1
Madhya Pradesh,SHIVPURI,2005,Sesamum,4983.0,0.5989182692307692,752.2
Madhya Pradesh,SHIVPURI,2006,Sesamum,5305.0,0.4406878218973251,1169.2
Madhya Pradesh,SIDHI,2004,Sesamum,4513.0,0.2289236075885157,848.1
Madhya Pradesh,SIDHI,2005,Sesamum,6927.0,0.3434308378780367,752.2
Madhya Pradesh,SIDHI,2006,Sesamum,6158.0,0.3045198298882405,1169.2
Madhya Pradesh,TIKAMGARH,2004,Sesamum,6902.0,0.3814313346228239,848.1
Madhya Pradesh,TIKAMGARH,2005,Sesamum,7164.0,0.3266013220879872,752.2
Madhya Pradesh,TIKAMGARH,2006,Sesamum,5760.0,0.2519023878247179,1169.2
Madhya Pradesh,UJJAIN,2004,Sesamum,279.0,0.4096916299559471,848.1
Madhya Pradesh,UJJAIN,2005,Sesamum,109.0,0.3168604651162791,752.2
Madhya Pradesh,UJJAIN,2006,Sesamum,100.0,0.4291845493562232,1169.2
Madhya Pradesh,UMARIA,2004,Sesamum,587.0,0.2420618556701031,848.1
Madhya Pradesh,UMARIA,2005,Sesamum,466.0,0.1902817476521029,752.2
Madhya Pradesh,UMARIA,2006,Sesamum,366.0,0.1526908635794743,1169.2
Madhya Pradesh,VIDISHA,2004,Sesamum,130.0,0.4710144927536231,848.1
Madhya Pradesh,VIDISHA,2005,Sesamum,93.0,0.4366197183098591,752.2
Madhya Pradesh,VIDISHA,2006,Sesamum,55.0,0.3571428571428571,1169.2
Madhya Pradesh,ANUPPUR,2004,Small millets,5902.0,0.3125231665342864,848.1
Madhya Pradesh,ANUPPUR,2005,Small millets,1.0,0.3333333333333333,752.2
Madhya Pradesh,ANUPPUR,2006,Small millets,5089.0,0.2851299865531152,1169.2
Madhya Pradesh,ASHOKNAGAR,2004,Small millets,6.0,0.3157894736842105,848.1
Madhya Pradesh,ASHOKNAGAR,2005,Small millets,3.0,0.4285714285714285,752.2
Madhya Pradesh,ASHOKNAGAR,2006,Small millets,,0.0,1169.2
Madhya Pradesh,BALAGHAT,2004,Small millets,4816.0,0.3823132491863142,848.1
Madhya Pradesh,BALAGHAT,2005,Small millets,33.0,0.3707865168539326,752.2
Madhya Pradesh,BALAGHAT,2006,Small millets,5154.0,0.411825809029165,1169.2
Madhya Pradesh,BALAGHAT,2006,Small millets,,0.0,1169.2
Madhya Pradesh,BARWANI,2004,Small millets,263.0,0.1792774369461486,848.1
Madhya Pradesh,BARWANI,2005,Small millets,1279.0,1.3635394456289978,752.2
Madhya Pradesh,BARWANI,2006,Small millets,174.0,0.215080346106304,1169.2
Madhya Pradesh,BARWANI,2006,Small millets,,0.0,1169.2
Madhya Pradesh,BETUL,2004,Small millets,3250.0,0.1627115249824772,848.1
Madhya Pradesh,BETUL,2005,Small millets,66.0,0.4230769230769231,752.2
Madhya Pradesh,BETUL,2006,Small millets,2150.0,0.2042367246129001,1169.2
Madhya Pradesh,BHIND,2004,Small millets,,0.0,848.1
Madhya Pradesh,BHIND,2005,Small millets,,0.0,752.2
Madhya Pradesh,BURHANPUR,2004,Small millets,42.0,0.1640625,848.1
Madhya Pradesh,BURHANPUR,2005,Small millets,24.0,0.3287671232876712,752.2
Madhya Pradesh,BURHANPUR,2006,Small millets,29.0,0.2543859649122807,1169.2
Madhya Pradesh,CHHATARPUR,2004,Small millets,1142.0,0.3500919681177192,848.1
Madhya Pradesh,CHHATARPUR,2005,Small millets,357.0,0.2714828897338403,752.2
Madhya Pradesh,CHHATARPUR,2006,Small millets,567.0,0.3030464991982897,1169.2
Madhya Pradesh,CHHATARPUR,2006,Small millets,,0.0,1169.2
Madhya Pradesh,CHHINDWARA,2004,Small millets,8789.0,0.2268480280817675,848.1
Madhya Pradesh,CHHINDWARA,2005,Small millets,817.0,0.5595890410958904,752.2
Madhya Pradesh,CHHINDWARA,2006,Small millets,7506.0,0.2614329002821218,1169.2
Madhya Pradesh,CHHINDWARA,2006,Small millets,,0.0,1169.2
Madhya Pradesh,DAMOH,2004,Small millets,210.0,0.2688860435339308,848.1
Madhya Pradesh,DAMOH,2005,Small millets,19.0,0.1727272727272727,752.2
Madhya Pradesh,DAMOH,2006,Small millets,130.0,0.2241379310344827,1169.2
Madhya Pradesh,DAMOH,2006,Small millets,,0.0,1169.2
Madhya Pradesh,DATIA,2004,Small millets,1.0,0.1666666666666666,848.1
Madhya Pradesh,DATIA,2005,Small millets,1.0,0.3333333333333333,752.2
Madhya Pradesh,DHAR,2004,Small millets,28.0,0.2545454545454545,848.1
Madhya Pradesh,DHAR,2005,Small millets,26.0,0.2280701754385964,752.2
Madhya Pradesh,DHAR,2006,Small millets,28.0,0.2857142857142857,1169.2
Madhya Pradesh,DHAR,2006,Small millets,,0.0,1169.2
Madhya Pradesh,DINDORI,2004,Small millets,8799.0,0.190975387420237,848.1
Madhya Pradesh,DINDORI,2005,Small millets,5.0,0.0163934426229508,752.2
Madhya Pradesh,DINDORI,2006,Small millets,7642.0,0.1725952526142241,1169.2
Madhya Pradesh,HARDA,2004,Small millets,244.0,0.2134733158355205,848.1
Madhya Pradesh,HARDA,2005,Small millets,16.0,0.3404255319148936,752.2
Madhya Pradesh,HARDA,2006,Small millets,94.0,0.1906693711967545,1169.2
Madhya Pradesh,HOSHANGABAD,2004,Small millets,524.0,0.2086818000796495,848.1
Madhya Pradesh,HOSHANGABAD,2005,Small millets,103.0,0.4007782101167315,752.2
Madhya Pradesh,HOSHANGABAD,2006,Small millets,518.0,0.2448015122873346,1169.2
Madhya Pradesh,INDORE,2004,Small millets,1.0,0.5,848.1
Madhya Pradesh,JABALPUR,2004,Small millets,4870.0,0.3673253884447126,848.1
Madhya Pradesh,JABALPUR,2005,Small millets,134.0,4.785714285714286,752.2
Madhya Pradesh,JABALPUR,2006,Small millets,4557.0,0.3559322033898305,1169.2
Madhya Pradesh,JHABUA,2004,Small millets,981.0,0.2376453488372093,848.1
Madhya Pradesh,JHABUA,2005,Small millets,853.0,0.2433666191155492,752.2
Madhya Pradesh,JHABUA,2006,Small millets,774.0,0.236697247706422,1169.2
Madhya Pradesh,JHABUA,2006,Small millets,,0.0,1169.2
Madhya Pradesh,KATNI,2004,Small millets,1449.0,0.2320627802690583,848.1
Madhya Pradesh,KATNI,2005,Small millets,2.0,0.0006978367062107,752.2
Madhya Pradesh,KATNI,2006,Small millets,646.0,0.1142958244869072,1169.2
Madhya Pradesh,KHANDWA,2004,Small millets,455.0,0.18026941362916,848.1
Madhya Pradesh,KHANDWA,2005,Small millets,114.0,0.2350515463917525,752.2
Madhya Pradesh,KHANDWA,2006,Small millets,517.0,0.2290651307044749,1169.2
Madhya Pradesh,KHARGONE,2004,Small millets,42.0,0.1842105263157894,848.1
Madhya Pradesh,KHARGONE,2005,Small millets,14.0,0.14,752.2
Madhya Pradesh,KHARGONE,2006,Small millets,34.0,0.2085889570552147,1169.2
Madhya Pradesh,KHARGONE,2006,Small millets,,0.0,1169.2
Madhya Pradesh,MANDLA,2004,Small millets,9574.0,0.2216408926752477,848.1
Madhya Pradesh,MANDLA,2005,Small millets,215.0,0.083430345362825,752.2
Madhya Pradesh,MANDLA,2006,Small millets,8887.0,0.217498776309349,1169.2
Madhya Pradesh,MANDLA,2006,Small millets,,0.0,1169.2
Madhya Pradesh,NARSINGHPUR,2004,Small millets,963.0,0.338013338013338,848.1
Madhya Pradesh,NARSINGHPUR,2005,Small millets,167.0,0.6733870967741935,752.2
Madhya Pradesh,NARSINGHPUR,2006,Small millets,692.0,0.3078291814946619,1169.2
Madhya Pradesh,PANNA,2004,Small millets,554.0,0.1818778726198293,848.1
Madhya Pradesh,PANNA,2005,Small millets,45.0,0.6164383561643836,752.2
Madhya Pradesh,PANNA,2006,Small millets,238.0,0.1560655737704918,1169.2
Madhya Pradesh,PANNA,2006,Small millets,,0.0,1169.2
Madhya Pradesh,RAISEN,2004,Small millets,410.0,0.4124748490945674,848.1
Madhya Pradesh,RAISEN,2005,Small millets,68.0,0.6538461538461539,752.2
Madhya Pradesh,RAISEN,2006,Small millets,395.0,0.4846625766871165,1169.2
Madhya Pradesh,RAISEN,2006,Small millets,,0.0,1169.2
Madhya Pradesh,RATLAM,2004,Small millets,173.0,0.3029772329246935,848.1
Madhya Pradesh,RATLAM,2005,Small millets,107.0,0.2907608695652174,752.2
Madhya Pradesh,RATLAM,2006,Small millets,232.0,0.4120781527531083,1169.2
Madhya Pradesh,REWA,2004,Small millets,2267.0,0.342498866898323,848.1
Madhya Pradesh,REWA,2005,Small millets,5.0,0.2631578947368421,752.2
Madhya Pradesh,REWA,2006,Small millets,1581.0,0.3436209519669637,1169.2
Madhya Pradesh,SAGAR,2004,Small millets,524.0,0.266260162601626,848.1
Madhya Pradesh,SAGAR,2005,Small millets,200.0,1.694915254237288,752.2
Madhya Pradesh,SAGAR,2006,Small millets,440.0,0.3528468323977546,1169.2
Madhya Pradesh,SAGAR,2006,Small millets,,0.0,1169.2
Madhya Pradesh,SATNA,2004,Small millets,1525.0,0.2652635240911463,848.1
Madhya Pradesh,SATNA,2005,Small millets,32.0,0.3595505617977528,752.2
Madhya Pradesh,SATNA,2006,Small millets,718.0,0.2037457434733257,1169.2
Madhya Pradesh,SEHORE,2005,Small millets,3.0,0.4285714285714285,752.2
Madhya Pradesh,SEONI,2004,Small millets,6788.0,0.2253801713261172,848.1
Madhya Pradesh,SEONI,2005,Small millets,2501.0,0.5249790092359362,752.2
Madhya Pradesh,SEONI,2006,Small millets,6024.0,0.2428053204353083,1169.2
Madhya Pradesh,SEONI,2006,Small millets,,0.0,1169.2
Madhya Pradesh,SHAHDOL,2004,Small millets,6977.0,0.2957734537284327,848.1
Madhya Pradesh,SHAHDOL,2005,Small millets,5.0,0.238095238095238,752.2
Madhya Pradesh,SHAHDOL,2006,Small millets,6235.0,0.3114230058438639,1169.2
Madhya Pradesh,SHAJAPUR,2004,Small millets,,0.0,848.1
Madhya Pradesh,SHEOPUR,2004,Small millets,12.0,0.3529411764705882,848.1
Madhya Pradesh,SHIVPURI,2004,Small millets,55.0,0.2165354330708661,848.1
Madhya Pradesh,SHIVPURI,2005,Small millets,10.0,0.091743119266055,752.2
Madhya Pradesh,SHIVPURI,2006,Small millets,30.0,0.2158273381294964,1169.2
Madhya Pradesh,SHIVPURI,2006,Small millets,,0.0,1169.2
Madhya Pradesh,SIDHI,2004,Small millets,18029.0,0.3146587081348063,848.1
Madhya Pradesh,SIDHI,2005,Small millets,5035.0,0.4216917922948073,752.2
Madhya Pradesh,SIDHI,2006,Small millets,17875.0,0.3336506514353978,1169.2
Madhya Pradesh,TIKAMGARH,2004,Small millets,731.0,0.2300912810827825,848.1
Madhya Pradesh,TIKAMGARH,2005,Small millets,462.0,0.3201663201663202,752.2
Madhya Pradesh,TIKAMGARH,2006,Small millets,379.0,0.2105555555555555,1169.2
Madhya Pradesh,UMARIA,2004,Small millets,6861.0,0.3515396833529743,848.1
